,from,open,close,min,max,volume
12824,1624530900,0.75835,0.75827,0.75821,0.75835,167
12825,1624531200,0.75827,0.75821,0.75812,0.75833,249
12826,1624531500,0.75822,0.75827,0.75819,0.75839,176
12827,1624531800,0.75825,0.75809,0.75808,0.75831,375
12828,1624532100,0.75809,0.75808,0.75805,0.75819,344
12829,1624532400,0.75808,0.75757,0.75743,0.75819,1191
12830,1624532700,0.75755,0.75793,0.75741,0.75793,616
12831,1624533000,0.75793,0.75795,0.75769,0.758,369
12832,1624533300,0.75795,0.75789,0.75775,0.75799,228
12833,1624533600,0.75788,0.75781,0.75778,0.75807,316
12834,1624533900,0.75781,0.75757,0.75745,0.75783,206
12835,1624534200,0.75757,0.75724,0.75724,0.75758,358
12836,1624534500,0.75723,0.75748,0.75719,0.75753,280
12837,1624534800,0.75748,0.75741,0.75739,0.75769,312
12838,1624535100,0.75741,0.75789,0.75739,0.75789,363
12839,1624535400,0.75787,0.75799,0.75765,0.75799,220
12840,1624535700,0.75798,0.75783,0.75774,0.75798,290
12841,1624536000,0.75783,0.75773,0.75753,0.75783,564
12842,1624536300,0.75773,0.75772,0.75763,0.75777,352
12843,1624536600,0.75773,0.75759,0.75755,0.75783,221
12844,1624536900,0.75758,0.75785,0.75755,0.75799,233
12845,1624537200,0.75785,0.75831,0.75769,0.75839,436
12846,1624537500,0.7583,0.75835,0.75826,0.75849,211
12847,1624537800,0.75834,0.75871,0.75815,0.7588,659
12848,1624538100,0.75872,0.75855,0.75842,0.75883,571
12849,1624538400,0.75854,0.75842,0.75831,0.75879,395
12850,1624538700,0.75843,0.75846,0.75823,0.75857,421
12851,1624539000,0.75847,0.75857,0.75839,0.7589,470
12852,1624539300,0.75857,0.75863,0.75855,0.75883,319
12853,1624539600,0.75863,0.75871,0.75857,0.75896,446
12854,1624539900,0.75871,0.75863,0.75851,0.75883,439
12855,1624540200,0.75863,0.75866,0.75856,0.75876,518
12856,1624540500,0.75866,0.75853,0.75847,0.75881,470
12857,1624540800,0.75853,0.75824,0.75823,0.75865,394
12858,1624541100,0.75824,0.75799,0.75791,0.75829,403
12859,1624541400,0.75799,0.75813,0.75797,0.75854,890
12860,1624541700,0.75811,0.75849,0.75809,0.75849,671
12861,1624542000,0.75851,0.75863,0.75849,0.75897,657
12862,1624542300,0.75863,0.75857,0.75839,0.75879,707
12863,1624542600,0.75857,0.75882,0.75857,0.75883,457
12864,1624542900,0.75883,0.75905,0.75879,0.75911,423
12865,1624543200,0.75904,0.75909,0.75886,0.75915,565
12866,1624543500,0.75909,0.75835,0.75833,0.75917,613
12867,1624543800,0.75835,0.75853,0.75821,0.75865,528
12868,1624544100,0.75854,0.75898,0.75851,0.75904,384
12869,1624544400,0.75897,0.75873,0.75873,0.75903,433
12870,1624544700,0.75873,0.75847,0.75839,0.75875,501
12871,1624545000,0.75847,0.75823,0.75815,0.75855,549
12872,1624545300,0.75823,0.75787,0.75769,0.75823,672
12873,1624545600,0.75786,0.75759,0.75755,0.75796,536
12874,1624545900,0.75759,0.75726,0.75697,0.75769,848
12875,1624546200,0.75727,0.75719,0.75689,0.75741,735
12876,1624546500,0.75715,0.75739,0.75714,0.75747,516
12877,1624546800,0.7574,0.75757,0.75726,0.75761,466
12878,1624547100,0.75759,0.75791,0.75759,0.75793,264
12879,1624547400,0.75791,0.75787,0.75775,0.75799,167
12880,1624547700,0.75786,0.75725,0.75723,0.75787,331
12881,1624548000,0.75725,0.75769,0.75725,0.75769,303
12882,1624548300,0.75769,0.75775,0.75755,0.75779,263
12883,1624548600,0.75775,0.75776,0.75773,0.7579,253
12884,1624548900,0.75777,0.75787,0.75765,0.75789,240
12885,1624549200,0.75787,0.75791,0.75781,0.75799,302
12886,1624549500,0.75791,0.75775,0.75773,0.75792,250
12887,1624549800,0.75775,0.75733,0.75733,0.75779,320
12888,1624550100,0.75734,0.75727,0.75721,0.75742,297
12889,1624550400,0.75727,0.75741,0.75725,0.75745,197
12890,1624550700,0.75741,0.75749,0.75738,0.7575,83
12891,1624551000,0.75749,0.75755,0.75745,0.75758,69
12892,1624551300,0.75755,0.75781,0.75745,0.75791,138
12893,1624551600,0.7578,0.75801,0.7578,0.75801,156
12894,1624551900,0.75801,0.75815,0.75791,0.75815,138
12895,1624552200,0.75815,0.7582,0.7581,0.75823,199
12896,1624552500,0.7582,0.75805,0.75805,0.75829,181
12897,1624552800,0.75805,0.7582,0.75805,0.75823,190
12898,1624553100,0.7582,0.75805,0.75789,0.75823,286
12899,1624553400,0.75804,0.75801,0.75795,0.75807,192
12900,1624553700,0.75801,0.75805,0.7579,0.75806,147
12901,1624554000,0.75806,0.75845,0.75806,0.75845,219
12902,1624554300,0.75845,0.75835,0.75834,0.75849,138
12903,1624554600,0.75835,0.75851,0.75825,0.75853,77
12904,1624554900,0.75851,0.75835,0.75834,0.75855,162
12905,1624555200,0.75835,0.75844,0.75831,0.75849,202
12906,1624555500,0.75844,0.75845,0.75841,0.75858,169
12907,1624555800,0.75845,0.75835,0.75831,0.75845,179
12908,1624556100,0.75835,0.75799,0.75799,0.75835,278
12909,1624556400,0.75799,0.75813,0.75799,0.75815,83
12910,1624556700,0.75813,0.75816,0.75809,0.75824,175
12911,1624557000,0.75816,0.75823,0.75808,0.7583,180
12912,1624557300,0.75824,0.75811,0.75808,0.75831,187
12913,1624557600,0.75811,0.75875,0.75811,0.75887,590
12914,1624557900,0.75875,0.75851,0.7585,0.75889,321
12915,1624558200,0.75851,0.75854,0.75848,0.75863,240
12916,1624558500,0.75853,0.75853,0.75845,0.75861,293
12917,1624558800,0.75853,0.75834,0.75834,0.75855,198
12918,1624559100,0.75834,0.75851,0.75833,0.75853,217
12919,1624559400,0.75853,0.75844,0.75843,0.75859,158
12920,1624559700,0.75844,0.7583,0.75829,0.75846,127
12921,1624560000,0.7583,0.75825,0.75825,0.7584,115
12922,1624560300,0.75826,0.75823,0.75819,0.75835,99
12923,1624560600,0.75823,0.75824,0.75815,0.75835,136
12924,1624560900,0.75824,0.75823,0.7582,0.7584,175
12925,1624561200,0.75823,0.75811,0.7581,0.75835,155
12926,1624561500,0.75811,0.75841,0.75811,0.75847,216
12927,1624561800,0.75841,0.75865,0.75841,0.75866,182
12928,1624562100,0.75865,0.75851,0.75848,0.75865,120
12929,1624562400,0.75851,0.75846,0.75837,0.75852,141
12930,1624562700,0.75846,0.75861,0.75845,0.75861,155
12931,1624563000,0.75861,0.75865,0.75845,0.75865,219
12932,1624563300,0.75865,0.75849,0.75844,0.7587,277
12933,1624563600,0.75849,0.75849,0.75835,0.7585,175
12934,1624563900,0.75849,0.75833,0.75831,0.75851,151
12935,1624564200,0.75833,0.75834,0.75827,0.75841,213
12936,1624564500,0.75833,0.75871,0.75831,0.75871,461
12937,1624564800,0.75869,0.75865,0.75861,0.75888,231
12938,1624565100,0.75865,0.75868,0.75863,0.75869,37
12939,1624565400,0.75868,0.75861,0.75861,0.75873,92
12940,1624565700,0.75862,0.75873,0.75857,0.75875,51
12941,1624566000,0.75874,0.75868,0.75859,0.75874,80
12942,1624566300,0.75868,0.75857,0.75857,0.75869,22
12943,1624566600,0.75857,0.75845,0.75843,0.75859,119
12944,1624566900,0.75845,0.75829,0.75829,0.75849,126
12945,1624567200,0.75829,0.75829,0.75825,0.75835,71
12946,1624567500,0.7583,0.75827,0.75822,0.75835,117
12947,1624567800,0.75827,0.75818,0.75815,0.75831,132
12948,1624568100,0.75817,0.75828,0.75814,0.75838,146
12949,1624568400,0.75828,0.75825,0.75818,0.75829,15
12950,1624568700,0.75825,0.75825,0.75823,0.75825,2
12951,1624569000,0.75825,0.75836,0.75825,0.75836,7
12952,1624569300,0.75836,0.75837,0.75836,0.75837,1
12953,1624569600,0.75837,0.75864,0.75837,0.75864,12
12954,1624569900,0.75864,0.75845,0.75845,0.75864,19
12955,1624570200,0.75845,0.75842,0.75842,0.75848,10
12956,1624570500,0.75842,0.75841,0.75841,0.75843,6
12957,1624570800,0.75841,0.75834,0.75831,0.75843,25
12958,1624571100,0.75834,0.75835,0.75834,0.75835,2
12959,1624571400,0.75835,0.75839,0.75835,0.75839,8
12960,1624571700,0.75839,0.75836,0.75827,0.75839,9
12961,1624572000,0.7584,0.75845,0.75839,0.7586,81
12962,1624572300,0.75846,0.75861,0.75843,0.75861,28
12963,1624572600,0.75862,0.75859,0.75859,0.75865,17
12964,1624572900,0.7586,0.75859,0.75859,0.75861,10
12965,1624573200,0.75859,0.75847,0.75845,0.75859,34
12966,1624573500,0.75847,0.75875,0.75846,0.75877,64
12967,1624573800,0.75875,0.75843,0.75839,0.75877,104
12968,1624574100,0.75844,0.75821,0.75821,0.75847,53
12969,1624574400,0.75821,0.75843,0.75821,0.75845,29
12970,1624574700,0.75842,0.75843,0.75837,0.75843,10
12971,1624575000,0.75843,0.75828,0.75828,0.75843,33
12972,1624575300,0.75828,0.75835,0.75828,0.75836,36
12973,1624575600,0.75837,0.75845,0.75833,0.75861,85
12974,1624575900,0.75845,0.75839,0.75829,0.75845,35
12975,1624576200,0.75839,0.75829,0.75829,0.75841,35
12976,1624576500,0.75829,0.75831,0.75825,0.75838,52
