,from,open,close,min,max,volume
323,1624380600,1.19346,1.19333,1.19319,1.19346,463
324,1624380900,1.19333,1.19345,1.19321,1.19359,441
325,1624381200,1.19348,1.19344,1.19341,1.19371,427
326,1624381500,1.19345,1.19338,1.19321,1.19345,344
327,1624381800,1.19338,1.19329,1.19317,1.19345,255
328,1624382100,1.19329,1.19351,1.19321,1.19354,304
329,1624382400,1.19351,1.19356,1.19336,1.19371,326
330,1624382700,1.19357,1.19351,1.19343,1.19368,281
331,1624383000,1.19349,1.19355,1.19339,1.19359,187
332,1624383300,1.19355,1.19362,1.19347,1.19386,382
333,1624383600,1.19362,1.19349,1.19347,1.1937,330
334,1624383900,1.19349,1.19361,1.19338,1.19366,405
335,1624384200,1.19361,1.1934,1.19339,1.19364,218
336,1624384500,1.19341,1.19349,1.19322,1.19359,321
337,1624384800,1.19349,1.19391,1.19344,1.19391,429
338,1624385100,1.19391,1.19383,1.19372,1.19391,385
339,1624385400,1.19381,1.19399,1.19375,1.19399,400
340,1624385700,1.19398,1.19369,1.19353,1.19398,338
341,1624386000,1.19369,1.19395,1.19366,1.19395,326
342,1624386300,1.19394,1.19395,1.19368,1.19395,384
343,1624386600,1.19394,1.19443,1.19375,1.19443,387
344,1624386900,1.19443,1.19431,1.19418,1.19445,339
345,1624387200,1.19433,1.19419,1.19396,1.19457,437
346,1624387500,1.19419,1.19391,1.19389,1.19421,304
347,1624387800,1.19391,1.19373,1.19369,1.19399,301
348,1624388100,1.19373,1.19358,1.19349,1.19387,365
349,1624388400,1.19357,1.19445,1.19354,1.19447,603
350,1624388700,1.19445,1.19524,1.19443,1.19527,816
351,1624389000,1.19525,1.19485,1.19485,1.19527,531
352,1624389300,1.19485,1.19491,1.19475,1.19503,318
353,1624389600,1.19491,1.19471,1.19459,1.19491,353
354,1624389900,1.19471,1.19477,1.19469,1.19499,350
355,1624390200,1.19477,1.19459,1.19451,1.19484,222
356,1624390500,1.1946,1.19463,1.19457,1.19467,148
357,1624390800,1.19463,1.19461,1.19456,1.19479,280
358,1624391100,1.19461,1.19451,1.19437,1.19485,424
359,1624391400,1.1945,1.19442,1.19435,1.19452,292
360,1624391700,1.19443,1.19414,1.19402,1.19443,378
361,1624392000,1.19413,1.19413,1.19381,1.19414,393
362,1624392300,1.19413,1.19407,1.19399,1.19421,98
363,1624392600,1.19407,1.19401,1.19389,1.19407,148
364,1624392900,1.19401,1.19401,1.19396,1.19411,87
365,1624393200,1.19401,1.19397,1.19395,1.19403,51
366,1624393500,1.19397,1.19389,1.19387,1.19416,137
367,1624393800,1.19389,1.19391,1.19383,1.19394,35
368,1624394100,1.19391,1.19392,1.19391,1.19409,79
369,1624394400,1.19392,1.19404,1.19383,1.19406,96
370,1624394700,1.19403,1.19395,1.19389,1.19421,136
371,1624395000,1.19395,1.1941,1.19387,1.1941,133
372,1624395300,1.19409,1.19401,1.19399,1.19421,278
373,1624395600,1.19401,1.19401,1.19401,1.19401,1
374,1624395900,1.19391,1.19397,1.19385,1.19401,30
375,1624396200,1.19397,1.19397,1.19397,1.19397,2
376,1624396500,1.19397,1.19399,1.19393,1.19399,4
377,1624396800,1.19399,1.19398,1.19398,1.19399,3
378,1624397100,1.19398,1.19399,1.19397,1.19401,12
379,1624397400,1.19399,1.19399,1.19395,1.19401,5
380,1624397700,1.19399,1.19403,1.19399,1.19407,10
381,1624398000,1.19403,1.19397,1.19393,1.19404,39
